DAY|TIME PLAYED|SONG TITLE|SONG ARTIST
2024-09-05|14:20|USED TO BE YOUNG|MILEY CYRUS
2024-09-05|14:16|SORRY|JUSTIN BIEBER
2024-09-05|14:13|GAROTA|MANINHO, MARISA LIZ
2024-09-05|14:10|HOUDINI|DUA LIPA
2024-09-05|14:06|HERE WITH ME|DIDO
2024-09-05|14:02|DIE WITH A SMILE|LADY GAGA & BRUNO MARS
2024-09-05|13:59|AGARRA EM MIM|ANA MOURA, PEDRO MAFAMA
2024-09-05|13:56|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-05|13:51|À DERIVA|CATARINA CASTANHAS
2024-09-05|13:47|I FEEL IT COMING|THE WEEKND, DAFT PUNK
2024-09-05|13:38|À MINHA MANEIRA '24|VÁRIOS: HOMENAGEM RC AOS XUTOS & PONTAPÉS
2024-09-05|13:35|AUSTIN|DASHA
2024-09-05|13:26|YOU'VE GOT THE LOVE|FLORENCE AND THE MACHINE
2024-09-05|13:23|EVEN|RICHIE CAMPBELL, VAN ZEE
2024-09-05|13:21|ARE YOU WITH ME|LOST FREQUENCIES
2024-09-05|13:18|ARCADE [REMIX]|DUNCAN LAURENCE, FLETCHER
2024-09-05|13:14|RE-TRATAMENTO|DA WEASEL
2024-09-05|13:11|TOO SWEET|HOZIER
2024-09-05|13:08|WALKING AWAY|CRAIG DAVID
2024-09-05|13:05|WOMAN'S WORLD|KATY PERRY
2024-09-05|13:02|HOLD ME WHILE YOU WAIT|LEWIS CAPALDI
2024-09-05|12:58|FLOWERS|MILEY CYRUS
2024-09-05|12:53|SEI LÁ|BÁRBARA TINOCO
2024-09-05|12:49|HOUDINI|EMINEM
2024-09-05|12:41|STAY|THE KID LAROI, JUSTIN BIEBER
2024-09-05|12:37|PERFECT|ED SHEERAN
2024-09-05|12:28|WHERE IS THE LOVE|BLACK EYED PEAS
2024-09-05|12:24|SE ME VENS SALVAR|MÓNICA TEOTÓNIO, LATTE
2024-09-05|12:21|COLD HEART [PNAU REMIX]|ELTON JOHN, DUA LIPA
2024-09-05|12:17|LOVE ME LIKE YOU DO|ELLIE GOULDING
2024-09-05|12:14|NOITE|IVANDRO, VITOR KLEY
2024-09-05|12:11|HEAVEN|NIALL HORAN
2024-09-05|12:07|BUBBLY|COLBIE CAILLAT
2024-09-05|12:04|WHY WHY WHY|SHAWN MENDES
2024-09-05|12:00|DESAMOR|MARIZA, GSON
2024-09-05|11:57|BEAUTIFUL THINGS|BENSON BOONE
2024-09-05|11:51|ATÉ AO FIM|MANINHO
2024-09-05|11:42|HEAVEN|CIAN DUCROT
2024-09-05|11:33|À MINHA MANEIRA '24|VÁRIOS: HOMENAGEM RC AOS XUTOS & PONTAPÉS
2024-09-05|11:28|ONE MORE TIME|DAFT PUNK
2024-09-05|11:26|ELA NÃO SABE, POIS NÃO?|BÁRBARA TINOCO
2024-09-05|11:22|DOG DAYS ARE OVER|FLORENCE AND THE MACHINE
2024-09-05|11:19|WITHOUT YOU|THE KID LAROI
2024-09-05|11:16|ANJOS|DIOGO PIÇARRA, CAROLINA DESLANDES
2024-09-05|11:14|BELONG TOGETHER|MARK AMBOR
2024-09-05|11:08|STAN|EMINEM, DIDO
2024-09-05|11:06|STARGAZING|MYLES SMITH
2024-09-05|11:01|READ ALL ABOUT IT (PART III)|EMELI SANDÉ
2024-09-05|10:58|FORGET ME|LEWIS CAPALDI
2024-09-05|10:53|TATA|SLOW J
2024-09-05|10:47|LOOK WHO'S LAUGHING NOW|BENJAMIN INGROSSO
2024-09-05|10:43|ILLUSION|DUA LIPA
2024-09-05|10:35|AMIGOS|PABLO ALBORÁN, MARIA BECERRA
2024-09-05|10:31|UNWRITTEN|NATASHA BEDINGFIELD
2024-09-05|10:21|LEMBRAS-TE DE MIM|NENA [PT], CAROLINA DE DEUS
2024-09-05|10:13|SI NO ESTÁS|IÑIGO QUINTERO
2024-09-05|10:10|COMO TU|BÁRBARA BANDEIRA, IVANDRO
2024-09-05|09:52|À MINHA MANEIRA '24|VÁRIOS: HOMENAGEM RC AOS XUTOS & PONTAPÉS
2024-09-05|09:46|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-05|09:42|TOO SWEET|HOZIER
2024-09-05|09:38|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-05|09:32|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-05|09:15|CIDADE|BÁRBARA TINOCO, BÁRBARA BANDEIRA
2024-09-05|09:09|DIE WITH A SMILE|LADY GAGA & BRUNO MARS
2024-09-05|08:37|SENTIR O SOL (AO VIVO NA COMERCIAL)|OS QUATRO E MEIA
2024-09-05|08:26|MOVE|ADAM PORT, STRYV, MALACHIII
2024-09-05|08:14|À MINHA MANEIRA '24|VÁRIOS: HOMENAGEM RC AOS XUTOS & PONTAPÉS
2024-09-05|07:56|NOITE|IVANDRO, VITOR KLEY
2024-09-05|07:52|SEE YOU AGAIN|WIZ KHALIFA, CHARLIE PUTH
2024-09-05|07:48|CONTRA PROBABILIDADES|BISPO, JULINHO KSD
2024-09-05|07:37|HELLO|ADELE
2024-09-05|07:25|BEAUTIFUL THINGS|BENSON BOONE
2024-09-05|07:12|À MINHA MANEIRA '24|VÁRIOS: HOMENAGEM RC AOS XUTOS & PONTAPÉS
2024-09-05|06:58|YOUR LOVE (9PM)|ATB, TOPIC, A7S
2024-09-05|06:55|BELONG TOGETHER|MARK AMBOR
2024-09-05|06:47|WHENEVER, WHEREVER|SHAKIRA
2024-09-05|06:45|ELA NÃO SABE, POIS NÃO?|BÁRBARA TINOCO
2024-09-05|06:41|ROLLING IN THE DEEP|ADELE
2024-09-05|06:36|MARIA JOANA|NUNO RIBEIRO, MARIZA, CALEMA
2024-09-05|06:33|STARGAZING|MYLES SMITH
2024-09-05|06:26|TACONES ROJOS|SEBASTIAN YATRA
2024-09-05|06:23|SE EU|FERNANDO DANIEL, MELIM
2024-09-05|06:19|BABY|JUSTIN BIEBER, LUDACRIS
2024-09-05|06:15|HOUDINI|EMINEM
2024-09-05|06:10|REHAB|AMY WINEHOUSE
2024-09-05|06:08|NADA MUDA|MATHEUS PARAIZO
2024-09-05|06:04|LAST FRIDAY NIGHT (T.G.I.F.)|KATY PERRY
2024-09-05|06:01|LOSE CONTROL|TEDDY SWIMS
2024-09-05|05:57|ANIMALS|MAROON 5
2024-09-05|05:53|I NEED YOUR LOVE|CALVIN HARRIS, ELLIE GOULDING
2024-09-05|05:50|AMIGOS COLORIDOS|BANDIDOS DO CANTE
2024-09-05|05:46|HEAVEN|CIAN DUCROT
2024-09-05|05:42|LOVE AGAIN|RICHIE CAMPBELL
2024-09-05|05:39|FOUND YOU FIRST|ALEC BENJAMIN
2024-09-05|05:35|O TEMPO VAI ESPERAR|OS QUATRO E MEIA
2024-09-05|05:31|A THOUSAND YEARS|CHRISTINA PERRI
2024-09-05|05:28|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-05|05:25|TATA|SLOW J
2024-09-05|05:23|BONES|IMAGINE DRAGONS
2024-09-05|05:20|THINKING OUT LOUD|ED SHEERAN
2024-09-05|05:17|OUTRO PLANETA|VIRGUL
2024-09-05|05:14|HOUDINI|DUA LIPA
2024-09-05|05:11|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-05|05:08|BENÇÃO|MIZZY MILES, BISPO, VAN ZEE
2024-09-05|05:04|A SKY FULL OF STARS|COLDPLAY
2024-09-05|05:01|SI NO ESTÁS|IÑIGO QUINTERO
2024-09-05|04:57|HALL OF FAME|THE SCRIPT FT WILL.I.AM
2024-09-05|04:54|CASA|FERNANDO DANIEL
2024-09-05|04:51|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-05|04:48|HÁ SEMPRE UMA MÚSICA|DIOGO PIÇARRA
2024-09-05|04:44|IT'S TIME|IMAGINE DRAGONS
2024-09-05|04:40|GAROTA|MANINHO, MARISA LIZ
2024-09-05|04:36|DEATH WISH LOVE|BENSON BOONE
2024-09-05|04:32|SOMEONE LIKE YOU|ADELE
2024-09-05|04:29|AQUI|LEONOR ARROJA
2024-09-05|04:25|SHIVERS|ED SHEERAN
2024-09-05|04:21|DIE WITH A SMILE|LADY GAGA & BRUNO MARS
2024-09-05|04:18|FORÇA (UMA PÁGINA DE HISTÓRIA)|DA WEASEL
2024-09-05|04:15|LOOK WHO'S LAUGHING NOW|BENJAMIN INGROSSO
2024-09-05|04:12|ONE MORE NIGHT|MAROON 5
2024-09-05|04:09|FAZ BEM|BLUAY, JULINHO KSD
2024-09-05|04:05|CLOSE TO YOU|GRACIE ABRAMS
2024-09-05|04:02|FLOWERS|MILEY CYRUS
2024-09-05|03:58|SUMMER|CALVIN HARRIS
2024-09-05|03:54|PARADISE|COLDPLAY
2024-09-05|03:49|DEVIA IR (VERSÃO DA BÁRBARA)|BÁRBARA TINOCO
2024-09-05|03:46|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-05|03:42|LUA|IVANDRO
2024-09-05|03:39|ROOTS|CALUM SCOTT
2024-09-05|03:36|TREVO|ANAVITÓRIA, DIOGO PIÇARRA
2024-09-05|03:33|THE NIGHTS|AVICII
2024-09-05|03:30|WOMAN'S WORLD|KATY PERRY
2024-09-05|03:27|EVEN|RICHIE CAMPBELL, VAN ZEE
2024-09-05|03:24|EASY ON ME|ADELE
2024-09-05|03:20|GIRL ON FIRE|ALICIA KEYS
2024-09-05|03:18|MAIS AMOR|WILSON HONRADO, FILIP V-AGE, ALLAN MASSAY, LATON
2024-09-05|03:14|FORGET ME|LEWIS CAPALDI
2024-09-05|03:11|FEELSLIKEIMFALLINGINLOVE|COLDPLAY
2024-09-05|03:06|TE AMO|CALEMA
2024-09-05|03:03|IMPOSSIBLE|JAMES ARTHUR
2024-09-05|03:00|TOO SWEET|HOZIER
2024-09-05|02:55|BREAKEVEN|THE SCRIPT
2024-09-05|02:52|DEMONS|IMAGINE DRAGONS
2024-09-05|02:48|NA ESCOLA|OS QUATRO E MEIA
2024-09-05|02:45|BEAUTIFUL THINGS|BENSON BOONE
2024-09-05|02:41|CONTRA PROBABILIDADES|BISPO, JULINHO KSD
2024-09-05|02:37|MARRY YOU|BRUNO MARS
2024-09-05|02:34|NOITE|IVANDRO, VITOR KLEY
2024-09-05|02:31|LUCKY|HALSEY
2024-09-05|02:27|MERCY|SHAWN MENDES
2024-09-05|02:23|FONES NOS OUVIDOS|NENA [PT]
2024-09-05|02:20|I'M GOOD (BLUE)|DAVID GUETTA, BEBE REXHA
2024-09-05|02:17|LOVE THE HELL OUT OF YOU|LEWIS CAPALDI
2024-09-05|02:15|DIA DE FOLGA|ANA MOURA
2024-09-05|02:12|MOVE|ADAM PORT, STRYV, MALACHIII
2024-09-05|02:09|LONELY|JUSTIN BIEBER, BENNY BLANCO
2024-09-05|02:06|A NOSSA DANÇA|CALEMA
2024-09-05|02:03|SOMEBODY SAVE ME|EMINEM, JELLY ROLL
2024-09-05|01:59|AMIGOS|PABLO ALBORÁN, MARIA BECERRA
2024-09-05|01:54|FIRESTONE|KYGO, CONRAD
2024-09-05|01:50|CLOSER TO THE EDGE|THIRTY SECONDS TO MARS
2024-09-05|01:48|NADA MUDA|MATHEUS PARAIZO
2024-09-05|01:45|AUSTIN|DASHA
2024-09-05|01:41|CASA|D.A.M.A., BUBA ESPINHO
2024-09-05|01:38|SI ANTES TE HUBIERA CONOCIDO|KAROL G
2024-09-05|01:35|QUEM ME DERA|MARIZA
2024-09-05|01:31|CAN'T HOLD US|MACKLEMORE & RYAN LEWIS, RAY DALTON
2024-09-05|01:28|ILLUSION|DUA LIPA
2024-09-05|01:25|ELA NÃO SABE, POIS NÃO?|BÁRBARA TINOCO
2024-09-05|01:22|MON AMOUR [REMIX]|ZZOILO, AITANA
2024-09-05|01:18|JUST THE WAY YOU ARE|BRUNO MARS
2024-09-05|01:15|AMIGOS COLORIDOS|BANDIDOS DO CANTE
2024-09-05|01:11|EYES CLOSED|ED SHEERAN
2024-09-05|01:07|FUNERAL|TEDDY SWIMS
2024-09-05|01:04|ONDE VAIS|BÁRBARA BANDEIRA, CARMINHO
2024-09-05|01:00|SAVE THE WORLD|SWEDISH HOUSE MAFIA
2024-09-05|00:58|BELONG TOGETHER|MARK AMBOR
2024-09-05|00:54|HOLD ME WHILE YOU WAIT|LEWIS CAPALDI
2024-09-05|00:50|SOMEONE THAT CANNOT LOVE|DAVID FONSECA
2024-09-05|00:47|ALL FOR YOU|CIAN DUCROT, ELLA HENDERSON
2024-09-05|00:43|AT LAST|BEYONCÉ
2024-09-05|00:40|CASA|FERNANDO DANIEL
2024-09-05|00:37|SATURN|SZA
2024-09-05|00:33|STILLNESS OF HEART|LENNY KRAVITZ
2024-09-05|00:29|GET WITH YOU|RICHIE CAMPBELL
2024-09-05|00:26|SKINNY LOVE|BIRDY
2024-09-05|00:23|MINE|BAZZI
2024-09-05|00:20|EUGENE|ARLO PARKS
2024-09-05|00:16|GLIMPSE OF US|JOJI
2024-09-05|00:12|LETTING THE CABLES SLEEP|BUSH
2024-09-05|00:08|SEI LÁ|BÁRBARA TINOCO
2024-09-05|00:05|SO SICK|NE-YO
2024-09-05|00:01|BRUISES|LEWIS CAPALDI
2024-09-04|23:57|I SEE FIRE|ED SHEERAN
2024-09-04|23:54|BE WITHOUT YOU|MARY J. BLIGE
2024-09-04|23:50|ANDA COMIGO VER OS AVIÕES [LIVE @ RIVOLI]|OS AZEITONAS
2024-09-04|23:45|I'LL BE WAITING|CIAN DUCROT
2024-09-04|23:42|BLOOM|THE PAPER KITES
2024-09-04|23:38|SE EU|FERNANDO DANIEL, MELIM
2024-09-04|23:34|CALIFORNIA KING BED|RIHANNA
2024-09-04|23:31|TOUGH|QUAVO, LANA DEL REY
2024-09-04|23:28|FOI ASSIM QUE ACONTECEU|MARISA LIZ
2024-09-04|23:24|EARNED IT|THE WEEKND
2024-09-04|23:21|LOVELY|BILLIE EILISH, KHALID
2024-09-04|23:17|MELHOR DE MIM|MARIZA
2024-09-04|23:13|THE STORY|BRANDI CARLILE
2024-09-04|23:11|I LOVE YOU, I'M SORRY|GRACIE ABRAMS
2024-09-04|23:08|REWRITE THE STARS|JAMES ARTHUR, ANNE-MARIE
2024-09-04|23:02|I DRINK WINE|ADELE
2024-09-04|22:59|HUMAN|CHRISTINA PERRI
2024-09-04|22:52|VIAGENS|PEDRO ABRUNHOSA
2024-09-04|22:48|IN THE STARS|BENSON BOONE
2024-09-04|22:44|YOU ARE THE REASON [REMIX]|CALUM SCOTT, LEONA LEWIS
2024-09-04|22:40|SE AO MENOS|INÊS APENAS, IRMA
2024-09-04|22:35|DIVE|OLIVIA DEAN
2024-09-04|22:32|BEFORE YOU GO|LEWIS CAPALDI
2024-09-04|22:28|GET WITH YOU|RICHIE CAMPBELL
2024-09-04|22:24|BOO'D UP|ELLA MAI
2024-09-04|22:20|YOU & I (NOBODY IN THE WORLD)|JOHN LEGEND
2024-09-04|22:18|ANYTHING|BAZZI
2024-09-04|22:14|HERE WITH ME|D4VD
2024-09-04|22:10|LISTEN|BEYONCÉ
2024-09-04|22:08|PARA SEMPRE [UNPLUGGED]|DENGAZ, SEU JORGE
2024-09-04|22:05|UNDECIDED|CHRIS BROWN
2024-09-04|22:01|FALLING|HARRY STYLES
2024-09-04|21:57|TRY|PINK
2024-09-04|21:52|OLÁ, SOLIDÃO|OS QUATRO E MEIA
2024-09-04|21:50|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-04|21:44|CLOSE TO YOU|GRACIE ABRAMS
2024-09-04|21:41|BREAKING ME|TOPIC, A7S
2024-09-04|21:35|NOITE|IVANDRO, VITOR KLEY
2024-09-04|21:32|JURAMENTO ETERNO DE SAL|ÁLVARO DE LUNA
2024-09-04|21:29|OUTRO PLANETA|VIRGUL
2024-09-04|21:26|SHIVERS|ED SHEERAN
2024-09-04|21:23|STARGAZING|MYLES SMITH
2024-09-04|21:19|DESPEDIDA DE SOLTEIRA|BÁRBARA TINOCO
2024-09-04|21:14|LOVE THE WAY YOU LIE (PART II)|RIHANNA, EMINEM
2024-09-04|21:11|STICK SEASON|NOAH KAHAN
2024-09-04|21:08|A NOITE|STEREOSSAURO, MARISA LIZ, CARLÃO
2024-09-04|21:05|LUCKY|HALSEY
2024-09-04|21:01|HEAVEN|CIAN DUCROT
2024-09-04|20:57|COLD|MAROON 5, FUTURE
2024-09-04|20:54|IT'S OK|IMAGINE DRAGONS
2024-09-04|20:50|EU NÃO SEI|EXPENSIVE SOUL
2024-09-04|20:47|LOOK WHO'S LAUGHING NOW|BENJAMIN INGROSSO
2024-09-04|20:38|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-04|20:35|TATTOO|LOREEN
2024-09-04|20:27|HÁ SEMPRE UMA MÚSICA|DIOGO PIÇARRA
2024-09-04|20:23|TITANIUM|DAVID GUETTA, SIA
2024-09-04|20:19|SI ANTES TE HUBIERA CONOCIDO|KAROL G
2024-09-04|20:16|ELA NÃO SABE, POIS NÃO?|BÁRBARA TINOCO
2024-09-04|20:12|GRENADE|BRUNO MARS
2024-09-04|20:10|ROOTS|CALUM SCOTT
2024-09-04|20:06|SAUDADE|MIGUEL ARAÚJO, OS QUATRO E MEIA
2024-09-04|20:03|TOO SWEET|HOZIER
2024-09-04|19:57|AGARRA EM MIM|ANA MOURA, PEDRO MAFAMA
2024-09-04|19:53|SOMEBODY SAVE ME|EMINEM, JELLY ROLL
2024-09-04|19:50|BEAUTIFUL THINGS|BENSON BOONE
2024-09-04|19:42|À DERIVA|CATARINA CASTANHAS
2024-09-04|19:37|WAKE ME UP|AVICII, ALOE BLACC
2024-09-04|19:29|TATA|SLOW J
2024-09-04|19:25|DIE WITH A SMILE|LADY GAGA & BRUNO MARS
2024-09-04|19:21|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-04|19:19|AQUI|LEONOR ARROJA
2024-09-04|19:16|FOLLOW YOU|IMAGINE DRAGONS
2024-09-04|19:12|FEELSLIKEIMFALLINGINLOVE|COLDPLAY
2024-09-04|19:09|BURGUESINHA (AO VIVO)|SEU JORGE
2024-09-04|19:06|LOSE CONTROL|TEDDY SWIMS
2024-09-04|18:58|MOVE|ADAM PORT, STRYV, MALACHIII
2024-09-04|18:54|SAY YOU WON'T LET GO|JAMES ARTHUR
2024-09-04|18:47|NUMB / ENCORE|LINKIN PARK, JAY Z
2024-09-04|18:38|WOMAN'S WORLD|KATY PERRY
2024-09-04|18:27|GAROTA|MANINHO, MARISA LIZ
2024-09-04|18:23|IT WILL RAIN|BRUNO MARS
2024-09-04|18:20|HOUDINI|DUA LIPA
2024-09-04|18:15|QUERO É VIVER|SARA CORREIA
2024-09-04|18:11|ALL GOOD THINGS (COME TO AN END)|NELLY FURTADO, REAMONN
2024-09-04|18:08|BELONG TOGETHER|MARK AMBOR
2024-09-04|17:56|SE ME VENS SALVAR|MÓNICA TEOTÓNIO, LATTE
2024-09-04|17:53|SHAPE OF YOU|ED SHEERAN
2024-09-04|17:45|IRREPLACEABLE|BEYONCÉ
2024-09-04|17:42|FLOWERS|MILEY CYRUS
2024-09-04|17:33|LEMBRAS-TE DE MIM|NENA [PT], CAROLINA DE DEUS
2024-09-04|17:27|MON AMOUR [REMIX]|ZZOILO, AITANA
2024-09-04|17:24|NOSSO QUADRO|AGROPLAY, ANA CASTELA
2024-09-04|17:22|AUSTIN|DASHA
2024-09-04|17:15|THIS LOVE|MAROON 5
2024-09-04|17:12|EVEN|RICHIE CAMPBELL, VAN ZEE
2024-09-04|17:09|FEEL SO CLOSE|CALVIN HARRIS
2024-09-04|17:06|SI NO ESTÁS|IÑIGO QUINTERO
2024-09-04|16:53|HOUDINI|EMINEM
2024-09-04|16:44|SOMETHING JUST LIKE THIS|THE CHAINSMOKERS, COLDPLAY
2024-09-04|16:32|PERDONAME|PABLO ALBORÁN, CARMINHO
2024-09-04|16:28|BLINDING LIGHTS|THE WEEKND
2024-09-04|16:24|LOVE THE HELL OUT OF YOU|LEWIS CAPALDI
2024-09-04|16:20|CELESTIAL|ED SHEERAN
2024-09-04|16:17|ATÉ AO FIM|MANINHO
2024-09-04|16:14|HEAVEN|NIALL HORAN
2024-09-04|16:11|FEEL|ROBBIE WILLIAMS
2024-09-04|16:07|NOITE|IVANDRO, VITOR KLEY
2024-09-04|16:04|MOVES LIKE JAGGER|MAROON 5, CHRISTINA AGUILERA
2024-09-04|16:01|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-04|15:54|BOA SORTE/GOOD LUCK|VANESSA DA MATA, BEN HARPER
2024-09-04|15:50|HEAVEN|CIAN DUCROT
2024-09-04|15:41|TIK TOK|KESHA
2024-09-04|15:37|CHEAP THRILLS|SIA
2024-09-04|15:27|USE SOMEBODY|KINGS OF LEON
2024-09-04|15:25|COMO É LINDA|CAROLINA DESLANDES
2024-09-04|15:22|COVER ME IN SUNSHINE|PINK, WILLOW SAGE HART
2024-09-04|15:18|FIREWORK|KATY PERRY
2024-09-04|15:16|ELA NÃO SABE, POIS NÃO?|BÁRBARA TINOCO
2024-09-04|15:12|FORGET ME|LEWIS CAPALDI
2024-09-04|15:08|NO AIR|JORDIN SPARKS
2024-09-04|15:05|ILLUSION|DUA LIPA
2024-09-04|15:02|PELOS CANTOS DO MUNDO|MICKAEL CARREIRA, MATIAS DAMÁSIO
2024-09-04|14:58|TOO SWEET|HOZIER
2024-09-04|14:52|BELIEVER|IMAGINE DRAGONS
2024-09-04|14:42|COMO TU|BÁRBARA BANDEIRA, IVANDRO
2024-09-04|14:39|LOOK WHO'S LAUGHING NOW|BENJAMIN INGROSSO
2024-09-04|14:29|BEST OF YOU|FOO FIGHTERS
2024-09-04|14:26|NUNCA ME ESQUECI DE TI|RUI VELOSO
2024-09-04|14:23|JERUSALEMA [EDIT]|MASTER KG, NOMCEBO
2024-09-04|14:20|BAM BAM|CAMILA CABELLO, ED SHEERAN
2024-09-04|14:17|TATA|SLOW J
2024-09-04|14:14|BEAUTIFUL THINGS|BENSON BOONE
2024-09-04|14:10|IF YOU'RE NOT THE ONE|DANIEL BEDINGFIELD
2024-09-04|14:07|STARGAZING|MYLES SMITH
2024-09-04|14:04|WHEN I WAS YOUR MAN|BRUNO MARS
2024-09-04|14:00|AMIGOS|PABLO ALBORÁN, MARIA BECERRA
2024-09-04|13:54|ANTES DELA DIZER QUE SIM|BÁRBARA TINOCO
2024-09-04|13:51|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-04|13:42|HAPPIER|MARSHMELLO, BASTILLE
2024-09-04|13:40|ALL OF ME|JOHN LEGEND
2024-09-04|13:30|WANT TO WANT ME|JASON DERULO
2024-09-04|13:25|FIX YOU|COLDPLAY
2024-09-04|13:22|CHAKRAS|IVANDRO, JULINHO KSD
2024-09-04|13:20|GHOST|JUSTIN BIEBER
2024-09-04|13:16|BIRDS [REMIX]|IMAGINE DRAGONS, ELISA [IT]
2024-09-04|13:12|GAROTA|MANINHO, MARISA LIZ
2024-09-04|13:09|EYES CLOSED|ED SHEERAN
2024-09-04|13:06|THIS IS THE LIFE|AMY MACDONALD
2024-09-04|13:03|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-04|12:59|MARIA JOANA|NUNO RIBEIRO, MARIZA, CALEMA
2024-09-04|12:57|BELONG TOGETHER|MARK AMBOR
2024-09-04|12:51|CIDADE|BÁRBARA TINOCO, BÁRBARA BANDEIRA
2024-09-04|12:48|RADIOACTIVE|IMAGINE DRAGONS
2024-09-04|12:40|MOVE|ADAM PORT, STRYV, MALACHIII
2024-09-04|12:28|EVEN|RICHIE CAMPBELL, VAN ZEE
2024-09-04|12:24|GIVE ME EVERYTHING|PITBULL, NE-YO
2024-09-04|12:19|HIGHER POWER|COLDPLAY
2024-09-04|12:16|OUVI DIZER|MELIM
2024-09-04|12:13|SI NO ESTÁS|IÑIGO QUINTERO
2024-09-04|12:08|ONE|MARY J. BLIGE, U2
2024-09-04|12:04|DIE WITH A SMILE|LADY GAGA & BRUNO MARS
2024-09-04|12:01|LOVE YOURSELF|JUSTIN BIEBER
2024-09-04|11:58|STICK SEASON|NOAH KAHAN
2024-09-04|11:53|YOUR LOVE (9PM)|ATB, TOPIC, A7S
2024-09-04|11:50|É ISSO AÍ [AO VIVO]|SEU JORGE, ANA CAROLINA
2024-09-04|11:47|AUSTIN|DASHA
2024-09-04|11:38|HELLO|ADELE
2024-09-04|11:29|WHEREVER YOU WILL GO|THE CALLING
2024-09-04|11:26|FAZ BEM|BLUAY, JULINHO KSD
2024-09-04|11:23|BAD HABITS|ED SHEERAN
2024-09-04|11:19|COUNT ON ME|BRUNO MARS
2024-09-04|11:15|NOITE|IVANDRO, VITOR KLEY
2024-09-04|11:12|TATTOO|LOREEN
2024-09-04|11:06|CALIFORNICATION|RED HOT CHILI PEPPERS
2024-09-04|11:04|WOMAN'S WORLD|KATY PERRY
2024-09-04|11:01|PLANETA|BISPO, BÁRBARA TINOCO
2024-09-04|10:58|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-04|10:51|WHEN WE WERE YOUNG|ADELE
2024-09-04|10:49|WHY WHY WHY|SHAWN MENDES
2024-09-04|10:41|NA ESCOLA|OS QUATRO E MEIA
2024-09-04|10:36|SHADOW OF THE DAY|LINKIN PARK
2024-09-04|10:25|HOUDINI|EMINEM
2024-09-04|10:22|ON TOP OF THE WORLD|IMAGINE DRAGONS
2024-09-04|10:15|ELA NÃO SABE, POIS NÃO?|BÁRBARA TINOCO
2024-09-04|10:09|SO WHAT|PINK
2024-09-04|10:06|LOSE CONTROL|TEDDY SWIMS
2024-09-04|09:57|TATA|SLOW J
2024-09-04|09:54|PERFECT STRANGERS|JONAS BLUE, JP COOPER
2024-09-04|09:50|A YEAR AGO|JAMES ARTHUR
2024-09-04|09:40|THESE WALLS|DUA LIPA
2024-09-04|09:13|BEAUTIFUL THINGS|BENSON BOONE
2024-09-04|08:47|EVERYBODY'S CHANGING|KEANE
2024-09-04|08:39|BENÇÃO|MIZZY MILES, BISPO, VAN ZEE
2024-09-04|08:28|LOOK WHO'S LAUGHING NOW|BENJAMIN INGROSSO
2024-09-04|08:19|CONTRA PROBABILIDADES|BISPO, JULINHO KSD
2024-09-04|08:11|BELONG TOGETHER|MARK AMBOR
2024-09-04|07:54|GOOD LUCK, BABE!|CHAPPELL ROAN
2024-09-04|07:51|A GENTE VAI CONTINUAR (2022)|VÁRIOS: HOMENAGEM RC A JORGE PALMA
2024-09-04|07:41|HEAVEN|NIALL HORAN
2024-09-04|07:37|EVEN|RICHIE CAMPBELL, VAN ZEE
2024-09-04|07:26|VALERIE|MARK RONSON, AMY WINEHOUSE
2024-09-04|07:17|BODYGUARD|BEYONCÉ
2024-09-04|07:13|CRAZY IN LOVE|BEYONCÉ, JAY Z
2024-09-04|06:57|NÃO FAÇO QUESTÃO|D.A.M.A., GABRIEL O PENSADOR
2024-09-04|06:52|DEVIA IR (VERSÃO DA BÁRBARA)|BÁRBARA TINOCO
2024-09-04|06:44|MOVE|ADAM PORT, STRYV, MALACHIII
2024-09-04|06:41|A NOSSA DANÇA|CALEMA
2024-09-04|06:37|LOVE THE HELL OUT OF YOU|LEWIS CAPALDI
2024-09-04|06:34|IT'S MY LIFE|BON JOVI
2024-09-04|06:27|CRUEL SUMMER|TAYLOR SWIFT
2024-09-04|06:22|CARTA [ACÚSTICO]|TIAGO BETTENCOURT
2024-09-04|06:18|SUPERHEROES|THE SCRIPT
2024-09-04|06:15|AMIGOS|PABLO ALBORÁN, MARIA BECERRA
2024-09-04|06:09|SO SICK|NE-YO
2024-09-04|06:06|NOITE|IVANDRO, VITOR KLEY
2024-09-04|06:03|I'LL BE WAITING|CIAN DUCROT
2024-09-04|06:00|A BAR SONG (TIPSY)|SHABOOZEY
